candidate_id,candidate_skills,candidate_experience_years,candidate_location,job_id,job_title,job_description,job_required_skills,job_min_experience_years,job_location,job_type,applied_label
CAND_11751,"React, Data Science, Social Media",10,New York,JOB_35,Project Manager,"We are looking for a Project Manager with skills in Research, UX Research, Automation.","Research, UX Research, Automation",3,Toronto,Remote,1
CAND_11752,"Algorithms, Statistical Analysis, Research",5,New York,JOB_459,AI Engineer,"We are looking for a AI Engineer with skills in UI/UX, Microservices, Financial Analysis.","UI/UX, Microservices, Financial Analysis",6,Berlin,Contract,0
CAND_11753,"HTML, Creativity, Interaction Design",2,Toronto,JOB_318,Web Developer,"We are looking for a Web Developer with skills in Econometrics, Illustration, Data Structures.","Econometrics, Illustration, Data Structures",5,London,Full-time,0
CAND_11754,"Research, Automation, HTML",4,New York,JOB_436,UX Designer,"We are looking for a UX Designer with skills in HTML, CRM, Cloud Computing.","HTML, CRM, Cloud Computing",7,Berlin,Contract,0
CAND_11755,"Data Mining, Linux, JavaScript",1,Berlin,JOB_341,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Interaction Design, Microservices, Data Warehousing.","Interaction Design, Microservices, Data Warehousing",1,London,Contract,1
CAND_11756,".NET, Automation, Business Analysis",1,Remote,JOB_108,AI Engineer,"We are looking for a AI Engineer with skills in Adobe Photoshop, Statistical Analysis, Analytics.","Adobe Photoshop, Statistical Analysis, Analytics",1,New York,Remote,1
CAND_11757,"Project Management, Data Visualization, Copywriting",7,London,JOB_302,Project Manager,"We are looking for a Project Manager with skills in Deep Learning, Data Structures, .NET.","Deep Learning, Data Structures, .NET",3,New York,Contract,1
CAND_11758,"Automation, Negotiation, Adobe Creative Suite",5,Remote,JOB_363,UX Designer,"We are looking for a UX Designer with skills in Adobe Illustrator, IoT, Linux.","Adobe Illustrator, IoT, Linux",7,Toronto,Remote,0
CAND_11759,"Copywriting, Big Data, Social Media",10,New York,JOB_370,Project Manager,"We are looking for a Project Manager with skills in Graphic Design, Embedded Systems, C#.","Graphic Design, Embedded Systems, C#",5,Berlin,Remote,1
CAND_11760,"JavaScript, C++, Graphic Design",6,Remote,JOB_467,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Excel, Data Visualization, UX/UI.","Excel, Data Visualization, UX/UI",2,London,Remote,1
CAND_11761,"Cybersecurity, Copywriting, Android",0,London,JOB_456,AI Engineer,"We are looking for a AI Engineer with skills in Project Management, Android, UI Design.","Project Management, Android, UI Design",5,Toronto,Part-time,0
CAND_11762,"Creativity, .NET, Adobe Photoshop",9,San Francisco,JOB_326,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Data Science, Graphic Design, Adobe XD.","Data Science, Graphic Design, Adobe XD",3,Toronto,Remote,1
CAND_11763,"Illustration, UI Design, Adobe XD",8,New York,JOB_101,Software Engineer,"We are looking for a Software Engineer with skills in Data Mining, Algorithms, Data Science.","Data Mining, Algorithms, Data Science",7,New York,Remote,1
CAND_11764,"Cybersecurity, Negotiation, Network Security",10,New York,JOB_389,AI Engineer,"We are looking for a AI Engineer with skills in HTML, R, AI.","HTML, R, AI",5,Remote,Full-time,1
CAND_11765,"C++, JavaScript, Financial Analysis",0,Berlin,JOB_210,Project Manager,"We are looking for a Project Manager with skills in Statistical Analysis, C#, Java.","Statistical Analysis, C#, Java",4,Remote,Contract,0
CAND_11766,"Software Design, Marketing Strategy, Social Media",6,Toronto,JOB_110,AI Engineer,"We are looking for a AI Engineer with skills in JavaScript, Content Writing, Graphic Design.","JavaScript, Content Writing, Graphic Design",0,Toronto,Part-time,1
CAND_11767,"Adobe Photoshop, Negotiation, Software Design",1,New York,JOB_383,UX Designer,"We are looking for a UX Designer with skills in Big Data, Econometrics, ETL.","Big Data, Econometrics, ETL",4,London,Full-time,0
CAND_11768,"JavaScript, Project Management, Marketing Strategy",1,Toronto,JOB_470,Software Engineer,"We are looking for a Software Engineer with skills in Big Data, React, Adobe Illustrator.","Big Data, React, Adobe Illustrator",4,London,Remote,0
CAND_11769,"Agile, Statistics, IoT",5,London,JOB_173,AI Engineer,"We are looking for a AI Engineer with skills in Algorithms, Android, Storytelling.","Algorithms, Android, Storytelling",6,New York,Contract,0
CAND_11770,"Creativity, Network Security, SQL",4,Toronto,JOB_202,Web Developer,"We are looking for a Web Developer with skills in Research, NLP, Negotiation.","Research, NLP, Negotiation",7,New York,Contract,0
CAND_11771,"UX, React, UI/UX",1,Remote,JOB_198,Web Developer,"We are looking for a Web Developer with skills in C++, Copywriting, System Design.","C++, Copywriting, System Design",6,San Francisco,Remote,0
CAND_11772,"Financial Analysis, Project Management, Creativity",5,Remote,JOB_475,AI Engineer,"We are looking for a AI Engineer with skills in Adobe Photoshop, Communication, Content Writing.","Adobe Photoshop, Communication, Content Writing",1,Berlin,Full-time,1
CAND_11773,"Risk Analysis, Android, Graphic Design",7,Berlin,JOB_122,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Content Writing, TensorFlow, Big Data.","Content Writing, TensorFlow, Big Data",4,New York,Part-time,1
CAND_11774,"Content Writing, HTML, Excel",1,Toronto,JOB_423,AI Engineer,"We are looking for a AI Engineer with skills in Data Visualization, HTML, Analytics.","Data Visualization, HTML, Analytics",6,New York,Part-time,0
CAND_11775,"Marketing Strategy, Machine Learning, TensorFlow",1,London,JOB_55,Data Scientist,"We are looking for a Data Scientist with skills in Interaction Design, Deep Learning, Big Data.","Interaction Design, Deep Learning, Big Data",8,New York,Full-time,0
CAND_11776,"Adobe Photoshop, SEO, .NET",9,Berlin,JOB_258,Web Developer,"We are looking for a Web Developer with skills in User Research, Cloud Computing, Creativity.","User Research, Cloud Computing, Creativity",8,Toronto,Remote,1
CAND_11777,"Creativity, Machine Learning, Cloud Computing",10,New York,JOB_199,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Deep Learning, NLP, Interaction Design.","Deep Learning, NLP, Interaction Design",7,Berlin,Part-time,1
CAND_11778,"SQL, UX Research, Prototyping",9,Toronto,JOB_404,Web Developer,"We are looking for a Web Developer with skills in UX Research, ETL, Embedded Systems.","UX Research, ETL, Embedded Systems",2,London,Full-time,1
CAND_11779,"Copywriting, Data Analysis, DevOps",3,London,JOB_158,Web Developer,"We are looking for a Web Developer with skills in UX Design, Social Media, Python.","UX Design, Social Media, Python",2,London,Remote,1
CAND_11780,"Spring, SEO, Content Creation",5,Remote,JOB_410,Web Developer,"We are looking for a Web Developer with skills in Data Structures, Content Creation, Automation.","Data Structures, Content Creation, Automation",5,Toronto,Part-time,1
CAND_11781,"Econometrics, System Design, Communication",7,San Francisco,JOB_293,Web Developer,"We are looking for a Web Developer with skills in Business Analysis, Analytics, User Research.","Business Analysis, Analytics, User Research",3,London,Full-time,1
CAND_11782,"ETL, Adobe Creative Suite, Adobe Photoshop",9,Remote,JOB_265,Project Manager,"We are looking for a Project Manager with skills in User Research, Data Warehousing, ETL.","User Research, Data Warehousing, ETL",7,Berlin,Contract,1
CAND_11783,"Data Mining, DevOps, Natural Language Processing",2,San Francisco,JOB_349,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Statistics, Data Mining, System Design.","Statistics, Data Mining, System Design",0,Toronto,Full-time,1
CAND_11784,"Android, R, Content Strategy",10,Berlin,JOB_400,Data Scientist,"We are looking for a Data Scientist with skills in Storytelling, Big Data, Adobe Photoshop.","Storytelling, Big Data, Adobe Photoshop",7,Remote,Full-time,1
CAND_11785,"UX/UI, Data Visualization, R",1,Toronto,JOB_403,UX Designer,"We are looking for a UX Designer with skills in User Research, System Design, Excel.","User Research, System Design, Excel",7,San Francisco,Full-time,0
CAND_11786,"UX/UI, Node.js, Adobe Illustrator",10,Toronto,JOB_420,Software Engineer,"We are looking for a Software Engineer with skills in Machine Learning, Big Data, User Research.","Machine Learning, Big Data, User Research",4,Toronto,Part-time,1
CAND_11787,"Data Warehousing, Node.js, Adobe Photoshop",9,New York,JOB_48,Software Engineer,"We are looking for a Software Engineer with skills in Excel, Project Management, Cybersecurity.","Excel, Project Management, Cybersecurity",7,San Francisco,Contract,1
CAND_11788,"Cloud Computing, CSS, ETL",6,London,JOB_18,Project Manager,"We are looking for a Project Manager with skills in Data Warehousing, Adobe XD, AI.","Data Warehousing, Adobe XD, AI",1,Berlin,Contract,1
CAND_11789,"Business Analysis, R, Data Analysis",6,London,JOB_261,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Statistical Analysis, Adobe XD, Business Analysis.","Statistical Analysis, Adobe XD, Business Analysis",7,New York,Part-time,0
CAND_11790,"Linux, Adobe Photoshop, JavaScript",6,London,JOB_428,Web Developer,"We are looking for a Web Developer with skills in UI/UX, Android, Content Strategy.","UI/UX, Android, Content Strategy",8,London,Remote,0
CAND_11791,"IoT, Econometrics, Agile",5,Toronto,JOB_150,Project Manager,"We are looking for a Project Manager with skills in Data Analysis, Interaction Design, Data Science.","Data Analysis, Interaction Design, Data Science",5,London,Contract,1
CAND_11792,"UX, UI Design, React",5,Toronto,JOB_346,Project Manager,"We are looking for a Project Manager with skills in Data Warehousing, Deep Learning, Storytelling.","Data Warehousing, Deep Learning, Storytelling",7,San Francisco,Remote,0
CAND_11793,"CRM, Content Writing, Deep Learning",10,London,JOB_1,Data Scientist,"We are looking for a Data Scientist with skills in Marketing Strategy, Spring, SQL.","Marketing Strategy, Spring, SQL",6,Berlin,Remote,1
CAND_11794,"Machine Learning, Financial Analysis, Android",8,London,JOB_391,UX Designer,"We are looking for a UX Designer with skills in Content Strategy, Cybersecurity, ETL.","Content Strategy, Cybersecurity, ETL",8,Remote,Full-time,1
CAND_11795,"CSS, React, Creativity",2,New York,JOB_109,Data Scientist,"We are looking for a Data Scientist with skills in Digital Illustration, Embedded Systems, Illustration.","Digital Illustration, Embedded Systems, Illustration",6,New York,Part-time,0
CAND_11796,"Cybersecurity, SQL, Data Analysis",8,Remote,JOB_372,Data Scientist,"We are looking for a Data Scientist with skills in Natural Language Processing, Software Design, Automation.","Natural Language Processing, Software Design, Automation",2,San Francisco,Full-time,1
CAND_11797,"Data Analysis, CSS, Java",10,Toronto,JOB_389,Project Manager,"We are looking for a Project Manager with skills in Content Creation, UX Research, Deep Learning.","Content Creation, UX Research, Deep Learning",6,New York,Part-time,1
CAND_11798,"Node.js, Embedded Systems, System Design",1,Remote,JOB_427,Business Analyst,"We are looking for a Business Analyst with skills in Content Strategy, Data Warehousing, Project Management.","Content Strategy, Data Warehousing, Project Management",1,New York,Full-time,1
CAND_11799,"Algorithms, TensorFlow, C++",8,Remote,JOB_97,Business Analyst,"We are looking for a Business Analyst with skills in Android, TensorFlow, Machine Learning.","Android, TensorFlow, Machine Learning",0,New York,Contract,1
CAND_11800,"R, Data Mining, Data Visualization",0,Toronto,JOB_441,Data Scientist,"We are looking for a Data Scientist with skills in Automation, AI, Big Data.","Automation, AI, Big Data",1,London,Remote,0
CAND_11801,"Python, Data Science, Big Data",5,London,JOB_102,Data Scientist,"We are looking for a Data Scientist with skills in UX Design, C++, Project Management.","UX Design, C++, Project Management",4,Toronto,Full-time,1
CAND_11802,"Python, Data Visualization, Risk Analysis",9,San Francisco,JOB_381,Project Manager,"We are looking for a Project Manager with skills in Data Mining, Data Analysis, Business Analysis.","Data Mining, Data Analysis, Business Analysis",8,New York,Full-time,1
CAND_11803,"Cybersecurity, Cloud Computing, Communication",6,Remote,JOB_235,Business Analyst,"We are looking for a Business Analyst with skills in Research, Algorithms, Statistics.","Research, Algorithms, Statistics",6,Berlin,Remote,1
CAND_11804,"Agile, Content Creation, UX Research",6,London,JOB_474,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Statistics, Negotiation, Interaction Design.","Statistics, Negotiation, Interaction Design",1,Berlin,Remote,1
CAND_11805,"CRM, UX Research, Copywriting",7,London,JOB_22,Business Analyst,"We are looking for a Business Analyst with skills in DevOps, UI/UX, Linux.","DevOps, UI/UX, Linux",3,San Francisco,Full-time,1
CAND_11806,"Data Warehousing, SQL, IoT",7,San Francisco,JOB_252,Project Manager,"We are looking for a Project Manager with skills in Adobe Photoshop, Marketing Strategy, Adobe Illustrator.","Adobe Photoshop, Marketing Strategy, Adobe Illustrator",2,New York,Full-time,1
CAND_11807,"Communication, Storytelling, Agile",0,Remote,JOB_219,UX Designer,"We are looking for a UX Designer with skills in DevOps, UI/UX, UI Design.","DevOps, UI/UX, UI Design",7,Berlin,Remote,0
CAND_11808,"Android, Data Structures, Algorithms",7,Berlin,JOB_289,Software Engineer,"We are looking for a Software Engineer with skills in C++, Financial Analysis, CSS.","C++, Financial Analysis, CSS",6,Toronto,Contract,1
CAND_11809,"Natural Language Processing, Adobe XD, Adobe Photoshop",1,New York,JOB_244,Web Developer,"We are looking for a Web Developer with skills in Java, Prototyping, Negotiation.","Java, Prototyping, Negotiation",2,Toronto,Part-time,0
CAND_11810,"Spring, UX, Illustration",3,Berlin,JOB_486,Web Developer,"We are looking for a Web Developer with skills in Data Science, UX Design, Java.","Data Science, UX Design, Java",4,Berlin,Remote,0
CAND_11811,"Analytics, Spring, System Design",0,London,JOB_122,AI Engineer,"We are looking for a AI Engineer with skills in Copywriting, Content Creation, Embedded Systems.","Copywriting, Content Creation, Embedded Systems",8,San Francisco,Contract,0
CAND_11812,"Data Visualization, Android, Digital Illustration",10,San Francisco,JOB_143,Data Scientist,"We are looking for a Data Scientist with skills in DevOps, NLP, Cybersecurity.","DevOps, NLP, Cybersecurity",1,Toronto,Contract,1
CAND_11813,"Data Visualization, Econometrics, Excel",1,London,JOB_468,UX Designer,"We are looking for a UX Designer with skills in Storytelling, System Design, Copywriting.","Storytelling, System Design, Copywriting",7,London,Remote,0
CAND_11814,"React, UX Design, Embedded Systems",2,London,JOB_105,Web Developer,"We are looking for a Web Developer with skills in Statistical Analysis, Social Media, R.","Statistical Analysis, Social Media, R",8,San Francisco,Contract,0
CAND_11815,"IoT, Content Writing, Copywriting",4,Remote,JOB_178,UX Designer,"We are looking for a UX Designer with skills in SEO, C#, Android.","SEO, C#, Android",7,Toronto,Remote,0
CAND_11816,"Interaction Design, System Design, Spring",8,Berlin,JOB_404,Business Analyst,"We are looking for a Business Analyst with skills in Creativity, SQL, Cybersecurity.","Creativity, SQL, Cybersecurity",4,Toronto,Remote,1
CAND_11817,"Deep Learning, Adobe Creative Suite, System Design",6,San Francisco,JOB_27,Software Engineer,"We are looking for a Software Engineer with skills in Adobe Photoshop, UI Design, UX.","Adobe Photoshop, UI Design, UX",6,Remote,Part-time,1
CAND_11818,"Linux, Embedded Systems, Graphic Design",4,Berlin,JOB_434,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Research, Data Analysis, Project Management.","Research, Data Analysis, Project Management",5,San Francisco,Contract,0
CAND_11819,"Analytics, Adobe Creative Suite, UX/UI",3,Remote,JOB_102,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Big Data, JavaScript, Data Visualization.","Big Data, JavaScript, Data Visualization",2,Remote,Contract,1
CAND_11820,"SQL, Content Strategy, Research",9,New York,JOB_194,UX Designer,"We are looking for a UX Designer with skills in Analytics, Java, Excel.","Analytics, Java, Excel",7,New York,Remote,1
CAND_11821,"Interaction Design, Copywriting, Adobe Illustrator",8,London,JOB_214,Data Scientist,"We are looking for a Data Scientist with skills in Negotiation, SQL, IoT.","Negotiation, SQL, IoT",1,New York,Full-time,1
CAND_11822,"Adobe Illustrator, Linux, Network Security",10,Toronto,JOB_208,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Negotiation, IoT, TensorFlow.","Negotiation, IoT, TensorFlow",1,Toronto,Full-time,1
CAND_11823,"Financial Analysis, Big Data, Node.js",5,Remote,JOB_377,Project Manager,"We are looking for a Project Manager with skills in IoT, UX, Copywriting.","IoT, UX, Copywriting",5,San Francisco,Full-time,1
CAND_11824,"Analytics, Data Visualization, UX",5,Berlin,JOB_367,Web Developer,"We are looking for a Web Developer with skills in Data Warehousing, Digital Illustration, Content Creation.","Data Warehousing, Digital Illustration, Content Creation",7,Remote,Part-time,0
CAND_11825,"Software Design, C#, UX Design",4,Toronto,JOB_71,Data Scientist,"We are looking for a Data Scientist with skills in Android, Illustration, Data Visualization.","Android, Illustration, Data Visualization",6,London,Remote,0
CAND_11826,"Cybersecurity, .NET, Creativity",7,Toronto,JOB_101,Cloud Engineer,"We are looking for a Cloud Engineer with skills in UX, UX Research, Linux.","UX, UX Research, Linux",0,Toronto,Full-time,1
CAND_11827,"Storytelling, SQL, Software Design",9,Remote,JOB_212,AI Engineer,"We are looking for a AI Engineer with skills in Project Management, SQL, Graphic Design.","Project Management, SQL, Graphic Design",1,Toronto,Remote,1
CAND_11828,"Adobe XD, Microservices, TensorFlow",5,Remote,JOB_347,Software Engineer,"We are looking for a Software Engineer with skills in Illustration, UX Design, Statistics.","Illustration, UX Design, Statistics",6,New York,Part-time,0
CAND_11829,"Adobe Photoshop, Python, Android",3,Toronto,JOB_247,Data Scientist,"We are looking for a Data Scientist with skills in Financial Analysis, Natural Language Processing, Adobe XD.","Financial Analysis, Natural Language Processing, Adobe XD",4,Berlin,Contract,0
CAND_11830,"Content Strategy, Analytics, SQL",4,Toronto,JOB_224,AI Engineer,"We are looking for a AI Engineer with skills in .NET, Graphic Design, Java.",".NET, Graphic Design, Java",6,Toronto,Full-time,0
CAND_11831,"UX/UI, Digital Illustration, Financial Analysis",2,San Francisco,JOB_85,Software Engineer,"We are looking for a Software Engineer with skills in Network Security, Interaction Design, Adobe Creative Suite.","Network Security, Interaction Design, Adobe Creative Suite",3,San Francisco,Full-time,0
CAND_11832,"Content Writing, Adobe XD, Machine Learning",4,London,JOB_460,UX Designer,"We are looking for a UX Designer with skills in Cloud Computing, Algorithms, Agile.","Cloud Computing, Algorithms, Agile",4,Berlin,Part-time,1
CAND_11833,"UX Design, Python, Excel",0,Berlin,JOB_423,AI Engineer,"We are looking for a AI Engineer with skills in UX Research, Data Structures, Storytelling.","UX Research, Data Structures, Storytelling",3,Toronto,Contract,0
CAND_11834,"Natural Language Processing, Creativity, Prototyping",3,Berlin,JOB_418,Cloud Engineer,"We are looking for a Cloud Engineer with skills in ETL, CSS, CRM.","ETL, CSS, CRM",1,Remote,Contract,1
CAND_11835,"UX Design, Cybersecurity, UX",4,Toronto,JOB_24,UX Designer,"We are looking for a UX Designer with skills in Content Creation, Marketing Strategy, Illustration.","Content Creation, Marketing Strategy, Illustration",1,London,Part-time,1
CAND_11836,"NLP, Prototyping, User Research",6,Berlin,JOB_166,Project Manager,"We are looking for a Project Manager with skills in Excel, Risk Analysis, Negotiation.","Excel, Risk Analysis, Negotiation",6,San Francisco,Full-time,1
CAND_11837,"Natural Language Processing, JavaScript, Agile",5,San Francisco,JOB_434,UX Designer,"We are looking for a UX Designer with skills in Social Media, Embedded Systems, CRM.","Social Media, Embedded Systems, CRM",7,London,Remote,0
CAND_11838,"User Research, Statistical Analysis, Research",0,Toronto,JOB_25,Project Manager,"We are looking for a Project Manager with skills in Interaction Design, Data Analysis, Marketing Strategy.","Interaction Design, Data Analysis, Marketing Strategy",3,London,Contract,0
CAND_11839,"UI Design, Adobe Creative Suite, Data Warehousing",3,London,JOB_198,Cloud Engineer,"We are looking for a Cloud Engineer with skills in UI Design, Data Science, Adobe Illustrator.","UI Design, Data Science, Adobe Illustrator",1,San Francisco,Part-time,1
CAND_11840,"Big Data, Network Security, Analytics",3,San Francisco,JOB_337,Software Engineer,"We are looking for a Software Engineer with skills in HTML, NLP, Statistical Analysis.","HTML, NLP, Statistical Analysis",4,London,Full-time,0
CAND_11841,"R, Research, Creativity",8,Berlin,JOB_315,Software Engineer,"We are looking for a Software Engineer with skills in Risk Analysis, UX Research, TensorFlow.","Risk Analysis, UX Research, TensorFlow",8,London,Full-time,1
CAND_11842,"R, User Research, Risk Analysis",9,London,JOB_76,Business Analyst,"We are looking for a Business Analyst with skills in Prototyping, Graphic Design, Algorithms.","Prototyping, Graphic Design, Algorithms",0,New York,Contract,1
CAND_11843,"Analytics, Data Warehousing, Business Analysis",5,Remote,JOB_165,Business Analyst,"We are looking for a Business Analyst with skills in Node.js, Cloud Computing, UI Design.","Node.js, Cloud Computing, UI Design",4,Toronto,Contract,1
CAND_11844,"Digital Illustration, SEO, Cybersecurity",10,New York,JOB_242,Business Analyst,"We are looking for a Business Analyst with skills in HTML, Research, Python.","HTML, Research, Python",4,Berlin,Remote,1
CAND_11845,"Data Analysis, Digital Illustration, Linux",3,Remote,JOB_288,Business Analyst,"We are looking for a Business Analyst with skills in SEO, Cybersecurity, Adobe Photoshop.","SEO, Cybersecurity, Adobe Photoshop",6,Remote,Contract,0
CAND_11846,"HTML, Algorithms, Illustration",3,London,JOB_322,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Interaction Design, Natural Language Processing, Communication.","Interaction Design, Natural Language Processing, Communication",4,Toronto,Part-time,0
CAND_11847,"Interaction Design, UI Design, Social Media",4,Toronto,JOB_7,Data Scientist,"We are looking for a Data Scientist with skills in R, Deep Learning, ETL.","R, Deep Learning, ETL",6,San Francisco,Contract,0
CAND_11848,"NLP, C++, Graphic Design",6,San Francisco,JOB_120,Data Scientist,"We are looking for a Data Scientist with skills in UI Design, Analytics, NLP.","UI Design, Analytics, NLP",8,London,Contract,0
CAND_11849,"Cloud Computing, Illustration, Research",6,San Francisco,JOB_210,Project Manager,"We are looking for a Project Manager with skills in Data Warehousing, Network Security, CRM.","Data Warehousing, Network Security, CRM",1,Toronto,Remote,1
CAND_11850,"UX, Financial Analysis, Big Data",0,Remote,JOB_331,Data Scientist,"We are looking for a Data Scientist with skills in Embedded Systems, Storytelling, Interaction Design.","Embedded Systems, Storytelling, Interaction Design",0,New York,Part-time,1
CAND_11851,"Statistical Analysis, CRM, Adobe Creative Suite",1,Berlin,JOB_54,Business Analyst,"We are looking for a Business Analyst with skills in Graphic Design, Negotiation, Node.js.","Graphic Design, Negotiation, Node.js",5,Berlin,Contract,0
CAND_11852,"Big Data, UI/UX, Project Management",4,San Francisco,JOB_351,Project Manager,"We are looking for a Project Manager with skills in Business Analysis, Deep Learning, Linux.","Business Analysis, Deep Learning, Linux",6,Berlin,Full-time,0
CAND_11853,"Node.js, UI Design, Creativity",4,New York,JOB_137,Data Scientist,"We are looking for a Data Scientist with skills in Econometrics, R, Creativity.","Econometrics, R, Creativity",4,Remote,Remote,1
CAND_11854,"Prototyping, System Design, Digital Illustration",8,London,JOB_8,Web Developer,"We are looking for a Web Developer with skills in Java, Cybersecurity, Content Creation.","Java, Cybersecurity, Content Creation",3,Berlin,Contract,1
CAND_11855,"Project Management, Java, UX/UI",3,Toronto,JOB_469,Web Developer,"We are looking for a Web Developer with skills in Cloud Computing, Microservices, Java.","Cloud Computing, Microservices, Java",4,Toronto,Remote,0
CAND_11856,"React, Big Data, User Research",8,Berlin,JOB_199,Cloud Engineer,"We are looking for a Cloud Engineer with skills in NLP, Project Management, Statistical Analysis.","NLP, Project Management, Statistical Analysis",0,Remote,Remote,1
CAND_11857,"TensorFlow, Statistics, Big Data",4,Remote,JOB_32,Data Scientist,"We are looking for a Data Scientist with skills in Creativity, C++, Prototyping.","Creativity, C++, Prototyping",6,Remote,Full-time,0
CAND_11858,"AI, DevOps, Adobe Creative Suite",8,San Francisco,JOB_179,Software Engineer,"We are looking for a Software Engineer with skills in Illustration, C++, SEO.","Illustration, C++, SEO",6,London,Remote,1
CAND_11859,"Analytics, UI/UX, Natural Language Processing",8,Berlin,JOB_214,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Node.js, Data Warehousing, Data Science.","Node.js, Data Warehousing, Data Science",1,Berlin,Full-time,1
CAND_11860,"Negotiation, Communication, React",8,Berlin,JOB_168,Data Scientist,"We are looking for a Data Scientist with skills in Communication, Network Security, AI.","Communication, Network Security, AI",0,Remote,Contract,1
CAND_11861,"Automation, User Research, TensorFlow",6,Berlin,JOB_186,UX Designer,"We are looking for a UX Designer with skills in Research, Agile, Content Writing.","Research, Agile, Content Writing",2,New York,Contract,1
CAND_11862,"Graphic Design, DevOps, Interaction Design",3,New York,JOB_192,AI Engineer,"We are looking for a AI Engineer with skills in UX Design, UX, Risk Analysis.","UX Design, UX, Risk Analysis",4,Remote,Full-time,0
CAND_11863,"Adobe XD, Data Warehousing, Business Analysis",8,Berlin,JOB_405,Software Engineer,"We are looking for a Software Engineer with skills in HTML, Econometrics, UX.","HTML, Econometrics, UX",8,Toronto,Contract,1
CAND_11864,"Agile, Financial Analysis, Storytelling",4,London,JOB_178,Web Developer,"We are looking for a Web Developer with skills in SEO, Microservices, UX/UI.","SEO, Microservices, UX/UI",8,Remote,Contract,0
CAND_11865,"Deep Learning, Content Writing, DevOps",3,New York,JOB_267,UX Designer,"We are looking for a UX Designer with skills in C++, Excel, Deep Learning.","C++, Excel, Deep Learning",7,London,Part-time,0
CAND_11866,"CSS, CRM, TensorFlow",0,Berlin,JOB_353,Cloud Engineer,"We are looking for a Cloud Engineer with skills in React, Automation, Copywriting.","React, Automation, Copywriting",0,New York,Full-time,1
CAND_11867,"C#, Data Warehousing, Research",0,New York,JOB_409,Business Analyst,"We are looking for a Business Analyst with skills in Linux, SEO, Data Structures.","Linux, SEO, Data Structures",8,London,Full-time,0
CAND_11868,"IoT, Data Visualization, Network Security",8,New York,JOB_99,Data Scientist,"We are looking for a Data Scientist with skills in Project Management, Prototyping, UI Design.","Project Management, Prototyping, UI Design",1,Toronto,Part-time,1
CAND_11869,"NLP, C++, Storytelling",8,London,JOB_187,Project Manager,"We are looking for a Project Manager with skills in CRM, Natural Language Processing, TensorFlow.","CRM, Natural Language Processing, TensorFlow",5,Berlin,Part-time,1
CAND_11870,"Econometrics, Financial Analysis, UX Research",8,Toronto,JOB_70,Web Developer,"We are looking for a Web Developer with skills in Adobe XD, SQL, Analytics.","Adobe XD, SQL, Analytics",1,Toronto,Remote,1
CAND_11871,"Econometrics, Deep Learning, Adobe Photoshop",2,Remote,JOB_446,Software Engineer,"We are looking for a Software Engineer with skills in Software Design, Java, Data Structures.","Software Design, Java, Data Structures",2,Berlin,Part-time,1
CAND_11872,"Copywriting, SEO, Creativity",7,London,JOB_142,Software Engineer,"We are looking for a Software Engineer with skills in Content Creation, UX, Machine Learning.","Content Creation, UX, Machine Learning",4,Remote,Contract,1
CAND_11873,"UX/UI, Data Science, Data Warehousing",0,San Francisco,JOB_140,Data Scientist,"We are looking for a Data Scientist with skills in UI Design, Digital Marketing, Adobe Creative Suite.","UI Design, Digital Marketing, Adobe Creative Suite",4,Toronto,Full-time,0
CAND_11874,"Marketing Strategy, React, IoT",3,London,JOB_93,Business Analyst,"We are looking for a Business Analyst with skills in Microservices, .NET, Automation.","Microservices, .NET, Automation",4,Toronto,Part-time,0
CAND_11875,"Copywriting, React, Project Management",5,New York,JOB_443,UX Designer,"We are looking for a UX Designer with skills in Data Visualization, Graphic Design, Network Security.","Data Visualization, Graphic Design, Network Security",1,London,Contract,1
CAND_11876,"Digital Illustration, Risk Analysis, Adobe Creative Suite",6,San Francisco,JOB_195,Business Analyst,"We are looking for a Business Analyst with skills in Natural Language Processing, Negotiation, Algorithms.","Natural Language Processing, Negotiation, Algorithms",1,San Francisco,Remote,1
CAND_11877,"AI, Interaction Design, Linux",1,London,JOB_274,Software Engineer,"We are looking for a Software Engineer with skills in Storytelling, Adobe XD, Research.","Storytelling, Adobe XD, Research",7,Remote,Full-time,0
CAND_11878,"Adobe Illustrator, Data Visualization, Deep Learning",10,San Francisco,JOB_113,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Algorithms, Digital Illustration, Machine Learning.","Algorithms, Digital Illustration, Machine Learning",1,Toronto,Full-time,1
CAND_11879,"Microservices, Automation, Negotiation",9,London,JOB_151,Business Analyst,"We are looking for a Business Analyst with skills in Software Design, Analytics, Research.","Software Design, Analytics, Research",1,London,Full-time,1
